achievementId,zones
14839,"1698, 1699, 1701, 1707"
14840,"1698, 1699, 1701, 1707"
14841,"1698, 1699, 1701, 1707"
14842,"1698, 1699, 1701, 1707"
14843,"1698, 1699, 1701, 1707"
14844,"1698, 1699, 1701, 1707"
14845,"1698, 1699, 1701, 1707"
14846,"1698, 1699, 1701, 1707"
14847,"1698, 1699, 1701, 1707"
14851,"1707, 1711"
14852,"1707, 1711"
14853,"1707, 1711"
14854,"1707, 1711"
14856,"1707, 1711"
14857,"1707, 1711"
14858,"1707, 1711"
14859,"1707, 1711"
14860,"1707, 1711"
14861,"1707, 1711"
14862,"1707, 1711"
14863,"1707, 1711"
14864,"1707, 1711"
14865,"1707, 1711"
14866,"1707, 1711"
14887,"1707, 1711"
14894,1543
14895,1543
14938,"1663, 1666, 1669, 1674, 1675, 1677, 1683, 1692"
14943,1543
14961,1543
14998,1998
15000,1543
15001,1543
15003,1998
15004,1543
15023,"1698, 1699, 1701, 1707"
15024,"1698, 1699, 1701, 1707"
15025,"1698, 1699, 1701, 1707"
15032,1543
15033,1543
15034,1543
15035,1543
15036,1543
15037,1543
15039,1543
15040,1998
15041,1543
15042,1543
15043,1543
15044,1543
15045,1666
15046,1674
15047,1669
15048,1663
15049,1692
15050,1683
15051,1677
15052,1675
15053,1961
15054,1543
15055,1961
15056,1961
15057,1961
15058,1998
15059,1961
15064,"1543, 1550, 1961"
15065,1998
15066,1961
15067,1618
15069,1961
15073,"1663, 1666, 1669, 1674, 1675, 1677, 1683, 1692"
15075,1618
15076,1618
15077,"1663, 1666, 1669, 1674, 1675, 1677, 1683, 1692"
15078,"1663, 1666, 1669, 1674, 1675, 1677, 1683, 1692"
15079,1618
15080,1618
15081,1618
15082,1618
15083,1618
15084,1618
15087,1618
15088,1618
15089,1618
15091,1618
15092,1618
15093,1618
15094,1618
15095,1618
15096,1618
15099,1961
15105,1998
15106,1989
15107,"1543, 1961"
15108,1998
15109,1989
15110,1998
15112,1998
15113,1998
15114,1998
15115,1998
15116,1998
15117,1998
15118,1998
15119,1998
15120,1998
15121,1998
15122,1998
15123,1998
15124,1998
15125,1998
15126,1998
15127,1998
15128,1998
15130,1998
15131,1998
15132,1998
15133,1998
15134,1998
15135,1998
15177,1989
15178,1989
15179,1989
15190,1989
15191,1998
15211,1970
15212,407
15213,407
15214,407
15215,407
15216,407
15217,407
15220,1970
15221,407
15222,407
15223,407
15224,1970
15229,1970
15241,"1698, 1699, 1701, 1707"
15251,1618
15252,1618
15253,1618
15254,1618
15255,1618
15256,1618
15257,1618
15258,1618
15259,1970
15314,1618
15315,2047
15316,1618
15317,1618
15318,1618
15319,1618
15320,1618
15322,1618
15324,1618
15325,2100
15327,"1663, 1666, 1669, 1674, 1675, 1677, 1683, 1692"
15331,1970
15336,1970
15381,2047
15386,2047
15388,"1525, 1533, 1536, 1550, 1565"
15391,1970
15392,1970
15394,2023
15396,2047
15397,2047
15398,2047
15399,2047
15400,2047
15401,2047
15402,1970
15404,1970
15406,1970
15407,1970
15409,2047
15410,1970
15411,1970
15416,2047
15417,2047
15418,2047
15419,2047
15468,2047
15469,2047
15470,2047
15471,2047
15478,2047
15479,2047
15480,2047
15481,2047
15482,2047
15483,2047
15484,2047
15485,2047
15486,2047
15487,2047
15488,2047
15489,2047
15490,2047
15491,2047
15492,2047
15493,2047
15494,2047
15496,"1663, 1666, 1669, 1674, 1675, 1677, 1683, 1692"
15498,"1663, 1666, 1669, 1674, 1675, 1677, 1683, 1692"
15499,"1663, 1666, 1669, 1674, 1675, 1677, 1683, 1692"
15500,1989
15502,1970
15506,"1663, 1666, 1669, 1674, 1675, 1677, 1683, 1692"
15508,1970
15509,1970
15512,1970
15513,1970
15514,1970
15515,1970
15518,1970
15542,1970
15579,18
15638,2100
15646,"1698, 1699, 1701, 1707"
15647,"1698, 1699, 1701, 1707"
15648,1543
15649,"1698, 1699, 1701, 1707"
15650,1989
15651,"1663, 1666, 1669, 1674, 1675, 1677, 1683, 1692"
15652,1989
15663,1735
15664,1735
15665,1735
15667,1998
15668,1998
15669,1998
15681,2047
15682,2047
15683,2047
15684,"1735, 1998, 2047"
15685,"1735, 1998, 2047"
15687,"1735, 1998, 2047"
15688,"595, 606, 809, 1490"
15689,"595, 606, 809, 1490"
15690,"595, 606, 809, 1490"
15691,"1663, 1666, 1669, 1674, 1675, 1677, 1683, 1692"
15692,809
15693,1490
15694,595
15695,606
15889,2024
15890,"1978, 2022, 2023, 2024, 2025"
15915,2022
15916,2022
15917,2022
15918,2023
15919,2023
15920,2023
15921,2024
15922,2024
15923,2024
15924,2025
15925,2025
15926,2025
15927,2022
15928,2022
15929,2022
15930,2023
15931,2023
15932,2023
15933,2024
15934,2024
15935,2024
15936,2025
15937,2025
15938,2025
15985,2022
15986,2022
15987,2022
15988,2022
15989,2022
15990,2022
15991,2022
16051,2022
16052,2022
16053,2022
16054,2023
16055,2023
16056,2023
16057,2023
16058,2023
16059,2023
16060,2023
16061,2023
16062,2023
16063,2023
16064,2024
16065,2024
16066,2024
16067,2024
16068,2024
16069,2024
16070,2024
16071,2024
16072,2024
16073,2024
16098,2025
16099,2025
16100,2025
16101,2025
16102,2025
16103,2025
16104,2025
16105,2025
16106,2025
16107,2025
16110,2096
16255,2096
16256,2096
16257,2096
16260,2082
16261,2082
16262,2082
16263,2080
16264,2080
16265,2080
16266,2094
16267,2094
16268,2094
16269,2097
16270,2097
16271,2097
16272,2073
16273,2073
16274,2073
16275,2093
16276,2093
16277,2093
16278,2071
16279,2071
16280,2071
16281,2071
16282,2071
16291,"1978, 2022, 2023, 2024, 2025"
16292,"1978, 2022, 2023, 2024, 2025"
16296,2096
16297,2022
16298,"1978, 2022, 2023, 2024, 2025"
16299,2023
16300,2024
16301,2025
16317,2024
16320,2094
16321,2024
16322,2024
16323,"1978, 2022, 2023, 2024, 2025"
16329,2097
16330,2073
16331,2073
16334,2022
16335,2119
16336,2024
16337,2071
16338,"1978, 2022, 2023, 2024, 2025"
16343,2119
16345,2119
16346,2119
16347,2119
16348,2119
16349,2119
16350,2119
16351,2119
16352,2119
16353,2119
16354,2119
16355,2119
16363,2025
16364,2119
16365,2119
16395,2119
16398,2025
16400,2022
16401,2022
16402,2094
16404,2096
16405,2023
16406,2022
16409,2022
16410,2022
16411,2022
16412,2022
16419,2119
16423,2023
16424,2023
16426,2082
16427,2082
16428,2024
16430,2096
16431,"10, 15, 78"
16432,2080
16434,2097
16438,2080
16440,2094
16441,2097
16442,2119
16443,2024
16444,2024
16445,2073
16446,"1978, 2022, 2023, 2024, 2025"
16447,2093
16450,2119
16451,2119
16452,2100
16453,2080
16456,2093
16457,2023
16458,2119
16460,2024
16462,2023
16463,2022
16465,2022
16466,2022
16467,2022
16468,2022
16474,2024
16475,2023
16476,2023
16477,2023
16478,2023
16479,2023
16480,2024
16481,2024
16482,2024
16483,2024
16484,2024
16485,2025
16486,2025
16487,2025
16488,2025
16489,2025
16493,2022
16494,2022
16495,2022
16496,2022
16497,2022
16517,2082
16518,2025
16531,2024
16532,2022
16533,2024
16536,2022
16537,2024
16539,2022
16540,2023
16541,2023
16542,2023
16543,2023
16544,2023
16545,2023
16546,2024
16547,2024
16548,2024
16550,2024
16551,2024
16552,2024
16553,2024
16556,2112
16560,"1978, 2022, 2023, 2024, 2025"
16561,2024
16562,2024
16563,2024
16564,2024
16565,2024
16566,"1978, 2022, 2023, 2024, 2025"
16567,"1978, 2022, 2023, 2024, 2025"
16568,"1978, 2022, 2023, 2024, 2025"
16569,2024
16570,"1978, 2022, 2023, 2024, 2025"
16571,"1978, 2022, 2023, 2024, 2025"
16572,"1978, 2022, 2023, 2024, 2025"
16573,"1978, 2022, 2023, 2024, 2025"
16574,2023
16575,2022
16576,2023
16577,2024
16578,2025
16580,2024
16581,2024
16583,2023
16584,2022
16585,"1978, 2022, 2023, 2024, 2025"
16587,"1978, 2022, 2023, 2024, 2025"
16588,"1978, 2022, 2023, 2024, 2025"
16589,"1978, 2022, 2023, 2024, 2025"
16590,"1978, 2022, 2023, 2024, 2025"
16591,"1978, 2022, 2023, 2024, 2025"
16592,2022
16593,2025
16594,2024
16595,2023
16599,"1978, 2022, 2023, 2024, 2025"
16600,"1978, 2022, 2023, 2024, 2025"
16601,"1978, 2022, 2023, 2024, 2025"
16602,2093
16603,"1978, 2022, 2023, 2024, 2025"
16611,"1978, 2022, 2023, 2024, 2025"
16612,"1978, 2022, 2023, 2024, 2025"
16613,"1978, 2022, 2023, 2024, 2025"
16614,"1978, 2022, 2023, 2024, 2025"
16615,"1978, 2022, 2023, 2024, 2025"
16616,"1978, 2022, 2023, 2024, 2025"
16620,2093
16621,2025
16622,2024
16623,"1978, 2022, 2023, 2024, 2025"
16624,"1978, 2022, 2023, 2024, 2025"
16625,"1978, 2022, 2023, 2024, 2025"
16634,"2025, 2112"
16638,2024
16639,2071
16640,2094
16641,2093
16642,2096
16643,2097
16644,2080
16645,2073
16646,2082
16658,761
16659,703
16660,574
16661,429
16666,2025
16667,2025
16668,2022
16669,2022
16670,2023
16671,2023
16672,2024
16673,2024
16676,2022
16677,2023
16678,2024
16679,2025
16683,"1978, 2022, 2023, 2024, 2025"
16729,"1978, 2022, 2023, 2024, 2025"
16731,"1644, 1699"
16736,2022
16758,"1978, 2022, 2023, 2024, 2025"
16760,2022
16761,"1978, 2022, 2023, 2024, 2025"
16762,2096
16808,"1978, 2022, 2023, 2024, 2025"
17107,2119
17108,2119
17110,2119
17111,2119
17112,2119
17119,2119
17195,2022
17196,2022
17197,2022
17198,2023
17199,2023
17200,2023
17201,2024
17202,2024
17203,2024
17204,2025
17205,2025
17206,2025
17279,2100
17280,2100
17281,2100
17284,2100
17286,2100
17287,2100
17288,2100
17289,2100
17290,2100
17294,2100
17296,2100
17298,2100
17315,2100
17335,"1978, 2022, 2023, 2024, 2025"
17336,"1978, 2022, 2023, 2024, 2025"
17342,"2025, 2085"
17343,"2025, 2085"
17345,"1978, 2022, 2023, 2024, 2025"
17366,50
17397,2100
17398,2100
17399,2100
17400,2100
17401,2100
17402,2100
17403,2100
17404,2100
17405,2100
17411,2100
17413,2100
17427,2024
17483,2133
17484,2133
17485,2133
17486,2133
17487,2133
17488,2133
17489,2133
17490,2133
17491,2133
17492,2133
17493,2133
17494,2133
17506,"2023, 2024"
17509,2100
17510,2133
17511,2133
17512,2133
17513,2133
17514,2133
17515,2133
17516,2133
17517,2133
17524,2100
17525,2100
17526,2100
17527,2100
17528,2100
17529,2100
17530,2100
17531,2100
17532,2100
17534,2100
17540,2100
17543,2100
17546,2023
17560,"1978, 2022, 2023, 2024, 2025"
17561,2022
17562,2023
17563,2024
17564,2025
17567,2133
17734,2112
17735,"2023, 2024"
17739,"1978, 2022, 2023, 2024, 2025"
17741,2133
17765,2166
17766,2133
17773,2024
17781,2133
17782,2112
17783,2133
17785,2133
17786,2133
17830,"1978, 2022, 2023, 2024, 2025"
17832,2133
17833,2133
17841,2133
17847,325
17848,936
17849,1041
17850,731
17851,2133
17852,2133
17877,2166
17878,2133
17977,"1978, 2022, 2023, 2024, 2025"
17978,"1978, 2022, 2023, 2024, 2025"
18027,2166
18100,2133
18149,2166
18150,2133
18151,2166
18152,2166
18153,2166
18154,2166
18155,2166
18156,2166
18157,2166
18158,2166
18159,2166
18160,2166
18161,2166
18162,2166
18163,2166
18164,2166
18165,2166
18167,2166
18168,2166
18172,2166
18173,2166
18193,2166
18228,2166
18229,2166
18230,2166
18251,2166
18253,2166
18254,2166
18255,2133
18256,2166
18257,2133
18271,2133
18284,2133
18361,2133
18368,476
18380,2166
18383,2112
18384,2112
18539,2190
18554,2025
18556,2190
18558,476
18559,2022
18589,2190
18612,2190
18615,2025
18635,2025
18636,2025
18637,2025
18638,2025
18639,2025
18640,2025
18641,2025
18703,2190
18704,2190
18705,2190
18706,2190
18748,2022
18749,2022
18750,2022
18754,2023
18755,2023
18756,2023
18757,2024
18758,2024
18759,2024
18760,2025
18761,2025
18762,2025
18779,2100
18780,2100
18781,2100
18786,2133
18787,2133
18788,2133
18854,"84, 85, 830, 921"
18867,"2023, 2024"
18958,"1978, 2022, 2023, 2024, 2025"
19013,2200
19026,2200
19082,322
19083,620
19084,751
19085,733
19086,1015
19087,934
19088,2190
19089,2232
19109,2200
19110,2200
19111,2200
19112,2200
19113,2200
19114,2200
19115,2200
19116,2200
19117,2200
19118,2200
19119,2200
19120,2200
19121,2200
19122,2200
19123,2200
19124,2200
19125,2200
19126,2200
19127,2200
19128,2200
19129,2200
19193,2232
19194,2200
19196,2200
19198,2200
19293,2200
19294,2200
19296,2200
19297,2200
19298,2200
19299,2200
19300,2200
19301,2200
19302,2200
19303,2200
19306,2200
19309,2200
19310,2200
19312,2200
19313,2200
19315,2200
19316,2200
19317,2200
19318,2200
19319,2232
19320,2232
19321,2232
19322,2232
19331,2232
19333,2232
19334,2232
19335,2232
19336,2232
19337,2232
19338,2232
19339,2232
19340,2232
19341,2232
19342,2232
19343,2232
19344,2232
19345,2232
19346,2232
19347,2232
19349,2232
19350,2232
19351,2232
19390,2232
19393,2232
19394,2232
19396,2232
19420,2232
19442,2232
19450,2232
19461,2200
19463,"1978, 2022, 2023, 2024, 2025"
19466,"1978, 2022, 2023, 2024, 2025"
19478,"1978, 2022, 2023, 2024, 2025"
19479,2022
19481,2023
19482,2024
19483,"1978, 2022, 2023, 2024, 2025"
19485,2025
19486,"1978, 2022, 2023, 2024, 2025"
19507,2025
19559,2213
19560,2214
19564,2119
19565,2119
19566,2119
19567,2166
19568,2166
19569,2166
19570,2232
19571,2232
19572,2232
19574,"2119, 2166, 2232"
19575,"2119, 2166, 2232"
19576,"2119, 2166, 2232"
19872,371
19873,376
19874,418
19875,379
19876,390
19877,388
19878,422
19879,418
19880,504
19882,371
19883,371
19884,376
19885,418
19886,418
19887,379
19888,379
19889,388
19890,422
19891,418
19892,504
19893,447
19894,429
19895,429
19896,439
19897,439
19898,443
19899,443
19900,457
19901,457
19902,437
19903,437
19904,453
19905,453
19906,431
19907,431
19908,435
19909,435
19910,476
19911,476
19912,371
19913,390
19914,388
19915,422
19916,390
19917,418
19918,418
19919,504
19920,504
19921,504
19922,554
19923,448
19924,447
19925,450
19926,452
19927,480
19928,481
19929,481
19930,451
19931,487
19932,498
19933,488
19934,524
19935,524
19936,524
19937,524
19938,416
19939,416
19940,523
19941,523
19942,520
19943,520
19946,471
19947,471
19948,471
19949,474
19950,474
19951,474
19952,456
19953,456
19954,456
19955,508
19956,508
19957,508
19958,556
19959,556
19960,556
19961,556
19962,371
19963,376
19964,418
19965,379
19966,388
19967,422
19970,554
19977,371
19978,376
19979,418
19980,379
19981,388
19982,554
19993,371
19994,376
19995,418
19996,379
19997,388
19998,422
19999,418
20000,504
20001,554
20002,554
20003,554
20008,371
20009,376
20011,379
20012,388
20014,390
20015,504
20016,554
20017,376
20018,379
20019,504
20020,507
20021,554
20022,554
20023,554
20024,554
20025,554
20026,371
20027,376
20028,418
20029,379
20030,388
20031,422
20069,390
20118,2248
20206,"1978, 2022, 2023, 2024, 2025"
20500,486
20579,2315
20580,2341
20581,2308
20582,2343
20583,2335
20584,2303
20585,2359
20586,2357
20587,1162
20588,293
20594,2215
20595,2248
20598,2215
40082,2215
40083,2248
40084,2214
40085,2215
40086,2213
40098,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40100,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40103,2348
40150,2215
40151,2215
40166,2248
40232,2291
40236,2291
40237,2291
40238,2291
40239,2291
40240,2291
40241,2291
40242,2291
40243,2291
40244,2291
40245,2291
40246,2291
40247,2291
40248,2291
40249,2291
40253,2291
40254,2291
40255,2291
40260,2291
40261,2291
40262,2291
40263,2291
40264,2291
40266,2291
40308,2215
40311,2215
40312,2215
40313,2215
40316,2248
40317,2248
40318,2248
40319,2248
40320,2248
40321,2248
40322,2248
40323,2248
40324,2248
40325,2214
40326,2214
40327,2214
40328,2214
40329,2214
40330,2214
40331,2214
40332,2214
40333,2214
40334,2215
40335,2215
40336,2215
40337,2215
40338,2215
40339,2215
40340,2215
40341,2215
40342,2215
40343,2213
40344,2213
40345,2213
40346,2213
40347,2213
40348,2213
40349,2213
40350,2213
40351,2213
40360,2215
40361,2335
40363,2335
40366,2335
40370,2357
40374,2357
40375,2357
40376,2343
40377,2343
40379,2343
40427,2303
40428,2303
40429,2303
40431,2348
40433,2348
40434,2248
40435,2248
40436,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484, 2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
40437,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40438,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40445,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40446,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40447,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40448,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40449,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40450,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40451,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40452,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40453,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40454,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40455,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40456,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40457,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40458,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40459,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313"
40460,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484, 2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
40461,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40462,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484, 2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
40463,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484, 2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
40469,2291
40473,2214
40475,2214
40504,2214
40506,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40507,2214
40512,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40514,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40515,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313"
40516,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313"
40517,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313"
40518,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313"
40519,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313"
40520,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313"
40521,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313"
40523,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40524,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40525,2249
40526,2250
40527,2269
40528,2251
40529,2302
40530,2277
40531,2312
40532,2300
40533,2310
40534,2299
40535,2259
40536,2313
40537,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40538,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40542,2213
40585,2214
40590,2308
40592,2308
40596,2308
40599,2359
40601,2359
40604,2359
40606,2248
40614,2214
40618,2215
40620,2213
40621,2315
40622,2215
40623,2214
40624,2213
40625,2215
40628,2214
40629,2213
40630,2214
40631,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40632,2213
40633,2213
40634,2213
40635,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40636,2213
40637,2315
40642,2315
40643,2341
40644,2341
40648,2341
40660,2291
40662,2214
40703,2214
40704,2215
40705,2213
40723,2291
40724,2214
40725,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40726,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313"
40727,2213
40729,2215
40730,2291
40731,2214
40732,"2348, 2425, 2484, 2507"
40763,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40788,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484, 2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
40789,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313"
40796,"32, 70, 115"
40799,2214
40803,2249
40806,2269
40807,2250
40808,2312
40809,2277
40810,2310
40811,2259
40812,2302
40813,2300
40814,2313
40815,2299
40816,2251
40817,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484, 2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
40819,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484, 2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
40820,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
40822,2213
40825,2214
40826,2215
40828,2213
40831,2248
40832,2213
40833,2213
40835,2213
40837,2214
40840,2213
40843,2213
40844,2215
40848,2215
40851,2215
40859,2248
40860,2248
40863,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484, 2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
40864,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484, 2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
40869,2213
40874,2213
40875,2213
40876,2213
40882,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484, 2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
40885,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484, 2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
40894,2346
40900,2346
40911,2406
40936,2346
40937,2346
40938,2346
40948,2346
40957,"1161, 1164"
40960,1148
40961,1352
40962,1512
40963,1580
40965,1010
40966,1490
41042,2369
41043,2369
41045,2369
41046,2369
41050,2369
41081,2346
41083,2346
41084,2346
41086,2346
41095,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484, 2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
41096,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484, 2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
41097,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
41098,2396
41099,2420
41100,2396
41101,2420
41105,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484, 2502, 2503, 2505, 2506, 2510, 2525, 2528, 2535, 2545, 2547"
41106,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
41107,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
41108,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
41109,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
41110,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
41111,"2249, 2250, 2251, 2259, 2269, 2277, 2299, 2300, 2302, 2310, 2312, 2313, 2348, 2396, 2420, 2425, 2452, 2484"
